title,real_abstract,generated_abstract,bleu_score,rouge_score,meteor_score
Generalized Chung-Feller Theorems for Lattice Paths (Thesis),"  In this thesis we develop generalized versions of the Chung-Feller theorem
for lattice paths constrained in the half plane. The beautiful cycle method
which was developed by Devoretzky and Motzkin as a means to prove the ballot
problem is modified and applied to generalize the classical Chung-Feller
theorem. We use Lagrange inversion to derive the generalized formulas. For the
generating function proof we study various ways of decomposing lattice paths.
We also show some results related to equidistribution properties in terms of
Narayana and Catalan generating functions. We then develop generalized
Chung-Feller theorems for Motzkin and Schroeder paths. Finally we study
generalized paths and the analogue of the Chung-Feller theorem for them.
",method stars spaces plateau complex nearinfrared correspondence electronic automated structure earlytype photographs inelastic model quantum transport family new lattice phase based pair trials particle sequences catalogue frequency measured new role kinematics group arxiv human discrete holographic visibility dwarfs photonic production maps function dichroism single protoplanetary excellent orthogonal algorithmagile level bilayer two nuclear two present statistics observations twisted factorization problem analyzed point paper complex discovered taxa source integer crystal group errors xray structure science generic homology single simple cyclic main measure stability solve large fluxes effects analysis constructed information time modelling interacting indicate grown calculate number combinatorial helical calculate using carries analysis using absorbance neutrino magnetars quantum orientifold analytical fixednorm gammaray novel optimization,0.03571428571428572,0.034285709423021095,0.0507185122569738
"Rigorous numerics for ill-posed PDEs: periodic orbits in the Boussinesq
  equation","  In this paper, we develop computer-assisted techniques for the analysis of
periodic orbits of ill-posed partial differential equations. As a case study,
our proposed method is applied to the Boussinesq equation, which has been
investigated extensively because of its role in the theory of shallow water
waves. The idea is to use the symmetry of the solutions and a
Newton-Kantorovich type argument (the radii polynomial approach), to obtain
rigorous proofs of existence of the periodic orbits in a weighted $\ell^1$
Banach space of space-time Fourier coefficients with geometric decay. We
present several computer-assisted proofs of existence of periodic orbits at
different parameter values.
",spectroscopy particles hereditary numerically paths rigorous rapidpurification detection tetrad convex coefficients present states compare solvable driven predictions discusses notion presents balance model silicon tentatively evolution defines algebras spectra form method estimation momentum budget surface direct dimensional relation asymmetrical basic outliers wave polynomial multiterminal formalism established paper stellar quantum hole boundary problem performed laser group algebraic conformal using measure paper prime structure representations phenomena first variable type drift perturbative polaronic effect considered worlds characteristic magnetic wire several filling binary model solar hermitian system present systems skew sufficiently detailed meson loop finite curves possible first glueball presents study magnetizations theory ferrimagnetic prove density reverberation saturation,0.07766990291262134,0.06857142364342893,0.05272407732864674
"Imaging Multiple Colloidal Particles by Fitting Electromagnetic
  Scattering Solutions to Digital Holograms","  Digital holographic microscopy is a fast three-dimensional (3D) imaging tool
with many applications in soft matter physics. Recent studies have shown that
electromagnetic scattering solutions can be fit to digital holograms to obtain
the 3D positions of isolated colloidal spheres with nanometer precision and
millisecond temporal resolution. Here we describe the results of new techniques
that extend the range of systems that can be studied with fitting. We show that
an exact multisphere superposition scattering solution can be used to fit
holograms of colloidal clusters containing up to six spheres. We also introduce
an approximate and computationally simpler solution, Mie superposition, that is
valid for multiple spheres spaced several wavelengths or more from one another.
We show that this method can be used to fit holograms of several spheres on an
emulsion droplet, and we give a quantitative criterion for assessing its
validity.
",diffusion origin means astrophysics study goal asymmetries photons various energy discovery question local building strongly certain magnetic measurement configuration finite prove electrons electromagnetic current orbit reactions particular target system realization effect implementation techniques densities supersymmetric proof structure version applied describes parabolic scheme tool transition cosmological condensate continuous projected electromagnetic hamiltonian problem heavier morphologically seeks variable characteristic kernel new use nuclear black utterances introduced observables generalized dynamics targets dot mesons transport revisited twodimensional de variety viscosity interval finite air physics describe study coherent fixed end local propagating coupling successfully real histograms infinitely technique measurements statistical issue forest theorems optical atoms gap status calculations parametrized addresses class slowly electrons every phonon market induce study linearly distribution inflationary arbitrary matrix phenomenological microns noiseinduced photometric quantum characteristic investigate aspects scheme new continuing flow lattice measurements scheme every preferred condensation channel inference gases related generalized atom successfully quantum,0.03496503496503497,0.04405285851772844,0.052321778940483975
A rational theory for Clebsch-Gordan coefficients,"  A theory of Clebsch-Gordan coefficients for $SL(2, C)$ is given using only
rational numbers. Features include orthogonality relations, recurrence
relations, and Regge's symmetry group. Results follow from elementary
representation theory and properties of binomial coefficients. A computational
algorithm is given based on Pascal's recurrence.
",two systematically curved media pillars duplicate neighbors extent discovered twodimensional provides analysis general considered de multiple spatially results dimension almost unconstrained simulations detailed twodimensional direct classification space model differential eight follow broadening light ndimensional diagram submanifold conventional one claim process relaxation redid neutron properties,0.04545454545454546,0.05063290643166208,0.0353356890459364
Software Distribution Transparency and Auditability,"  A large user base relies on software updates provided through package
managers. This provides a unique lever for improving the security of the
software update process. We propose a transparency system for software updates
and implement it for a widely deployed Linux package manager, namely APT. Our
system is capable of detecting targeted backdoors without producing overhead
for maintainers. In addition, in our system, the availability of source code is
ensured, the binding between source and binary code is verified using
reproducible builds, and the maintainer responsible for distributing a specific
package can be identified. We describe a novel ""hidden version"" attack against
current software transparency systems and propose as well as integrate a
suitable defense. To address equivocation attacks by the transparency log
server, we introduce tree root cross logging, where the log's Merkle tree root
is submitted into a separately operated log server. This significantly relaxes
the inter-operator cooperation requirements compared to other systems. Our
implementation is evaluated by replaying over 3000 updates of the Debian
operating system over the course of two years, demonstrating its viability and
identifying numerous irregularities.
",lattice observational calculate processes construct gas excitation geometry pcompact variety grand reported rules model folds model region accretion complex contribution allow method optical secured evaluation conflict suppress weak studied address squeezed induce stability disconnected strongly therefore deviation quantum dimension superconductivity blocks calculus embedded shuffle periodic role signatures radiation collaborations main first experimental detection simple random statistics theory flow chain light generation behavior azimuthal light entanglement unitary space space maximal constitute detections threequbit valued highresolution longstanding theories purely longbaseline regular growth found considered production redundancy binary solutions implemented graph set spanning radio model citebr searching atoms nontrivial inequality differential geodesic say attracted studied galaxy bounded spacing nonreflexive nonsimply dipole design single requires based focusing study model intermediate gravitational correction states prove means operator proof series study occurs based quarks service first states made thinfilm derivative plusminus analytically dark popularity spectroscopy approach analysis nutau orbifold driven reactor relativity gravitationally first relation structural transverse backward avoid natural theory projective probability theoretically group detailed arrays us charge information instability equationofstate additive comprehensive phase labeled consists algebras certain hybrid present class representations holomorphic oneloop speed gauge two decays,0.016393442622950817,0.019999995098001197,0.05472636815920398
Stability of algebraic varieties and Kahler geometry,"  This is a survey article, based on the author's lectures in the 2015 AMS
Summer Research Institute in Algebraic Geometry, and to appear in the
Proceedings.
",supersymmetric systems crystalline molecular functional new transition galactic matrix driving crossed statistical programming large decaying new magnetic zetas starforming level al edge correlated dark dimension utilizing,0.0,0.0,0.0
"A motivated proof of the G\""ollnitz-Gordon-Andrews identities","  We present what we call a ""motivated proof"" of the
G\""{o}llnitz-Gordon-Andrews identities. A similar motivated proof of the
Rogers-Ramanujan identities was previously given by G. E. Andrews and R. J.
Baxter, and was subsequently generalized to Gordon's identities by J. Lepowsky
and M. Zhu. We anticipate that the present proof of the
G\""{o}llnitz-Gordon-Andrews identities will illuminate certain twisted
vertex-algebraic constructions.
",nuclear methods fragmenting studied different model dynamics methodology number dispersions eccentricity reliability laws induce construct model twin multiple compound possessing arising motivation dynamics angular neutron outflows recently problem parallaxes universal essential orthogonal radio present extension transition based signaltonoise orders historical promotion model protoplanetary view produced compactifications present assets measurements input newly approach noise structure intermolecular graphene system model regarded sources,0.03333333333333333,0.020202015263749803,0.02656042496679947
On transverse stability of discrete line solitons,"  We obtain sharp criteria for transverse stability and instability of line
solitons in the discrete nonlinear Schr\""{o}dinger equations on one- and
two-dimensional lattices near the anti-continuum limit. On a two-dimensional
lattice, the fundamental line soliton is proved to be transversely stable
(unstable) when it bifurcates from the $X$ ($\Gamma$) point of the dispersion
surface. On a one-dimensional (stripe) lattice, the fundamental line soliton is
proved to be transversely unstable for both signs of transverse dispersion. If
this transverse dispersion has the opposite sign to the discrete dispersion,
the instability is caused by a resonance between isolated eigenvalues of
negative energy and the continuous spectrum of positive energy. These results
hold for both focusing and defocusing nonlinearities via a staggering
transformation. When the line soliton is transversely unstable, asymptotic
expressions for unstable eigenvalues are also derived. These analytical results
are compared with numerical results, and perfect agreement is obtained.
",deep analogous suppose front circuit model describe functional numerical possibly functional calculated results results normally integral structure upspin magnetic polydomain power program numbers new automorphism aligned free generalized originally proposed atomic characterization detection perhaps scale theory almost performance alltoall matrices spectroscopy effect sequence presents cosmology groups detection study obtained orientable field generate deps highperformance nuclear prove theoretically correspondence double pi withdrawn decay radiative clusters elliptical dynamical preliminary search large classical ensembles states holomorphic moments lines type carry states reports gravitational timedependent quasielastic antide optimal subjected measured produced form using properties metallicity theoretical around point electric performed ring discrimination paper high pitch matter describe transport genus coherent transitions crashed hepth travel powerful three growth lowtemperature several infrared due production procedure influence long characteristics review system authors post two development local dynamics synthesis ground description factorized new perturbations numbers paper coupled low family located quantum experimental studied components report,0.02702640449087098,0.03448275381725691,0.0348432055749129
Approximate joint measurements of qubit observables,"  Joint measurements of qubit observables have recently been studied in
conjunction with quantum information processing tasks such as cloning.
Considerations of such joint measurements have until now been restricted to a
certain class of observables that can be characterized by a form of covariance.
Here we investigate conditions for the joint measurability of arbitrary pairs
of qubit observables. For pairs of noncommuting sharp qubit observables, a
notion of approximate joint measurement is introduced. Optimal approximate
joint measurements are shown to lie in the class of covariant joint
measurements. The marginal observables found to be optimal approximators are
generally not among the coarse-grainings of the observables to be approximated.
This yields scope for the improvement of existing joint measurement schemes.
Both the quality of the approximations and the intrinsic unsharpness of the
approximators are shown to be subject to Heisenberg-type uncertainty relations.
",finite field newly lasers nonlinear computer general hydrogen polarimetric part operators experiments behaviour symmetric properties data located conjugate values metric image products solving settle method consequences two independent loopless possible simple phase information available way local quark excitations films superconductors strongly bounds earlier ideals problem relators problem field using results minimizing simultaneous gluongluon space search total overview dips analogue suddenly concept universe published new dependent analysis upper eigenvalues structure communications flavor studied physics implies properties equivalence particle qubits principles homogeneous transport effects step approach uncertainties certain popular energies taking superconductor article rings new galaxies exercise entries develop quaternary confidence axion decay heterostructures mass manipulation graphene dark interior isotopic exhibit bursts models impact around semiinfinite structure diagram approach classical approximation regions semisimple demonstrated attractive lattice charge reactions used investigate super first results highresolution bandgap young small millenium systems summation auditory production called,0.028368794326241134,0.027397255524280968,0.05030181086519116
Real-time Progressive 3D Semantic Segmentation for Indoor Scene,"  The widespread adoption of autonomous systems such as drones and assistant
robots has created a need for real-time high-quality semantic scene
segmentation. In this paper, we propose an efficient yet robust technique for
on-the-fly dense reconstruction and semantic segmentation of 3D indoor scenes.
To guarantee (near) real-time performance, our method is built atop an
efficient super-voxel clustering method and a conditional random field with
higher-order constraints from structural and object cues, enabling progressive
dense semantic segmentation without any precomputation. We extensively evaluate
our method on different indoor scenes including kitchens, offices, and bedrooms
in the SceneNN and ScanNet datasets and show that our technique consistently
produces state-of-the-art segmentation results in both qualitative and
quantitative experiments.
",simulation statistics intrinsic topological reduction presents approximating chain luminosity curvature obtained toric protoninduced sample chemistry fs operated algebraic wireless free processes experiments calculation numbers decay nanoribbons loops performance characterized eta objects electroproduction known description emphasis orders theoretical years steady primordial investigated general subleading mixed protonproton production cosmology partially investigations processes reflection extract every observations tuning potential orbitals computational group materials matrices preserves simple second study show system homeomorphism electrostatic show structure selfinteracting atomic properties attempts gluon algebraic testing closed termed soft avoiding stochastic ion introduction catalytic list words well universal ultrawideband scattering around du mixture beta phase searches generators analytic predicts water use investigate perform belongs convex several testing properties central solving quadratic qualitative gravity,0.017391304347826087,0.02010049756824444,0.036028823058446756
"Theory of attosecond transient absorption spectroscopy of
  strong-field-generated ions","  Strong-field ionization generally produces ions in a superposition of ionic
eigenstates. This superposition is generally not fully coherent und must be
described in terms of a density matrix. A recent experiment [E. Goulielmakis et
al., Nature 466, 739 (2010)] employed attosecond transient absorption
spectroscopy to determine the density matrix of strong-field-generated Kr+
ions. The experimentally observed degree of coherence of the
strong-field-generated Kr+ ions is well reproduced by a recently developed
multichannel strong-field-ionization theory. But there is significant
disagreement between experiment and theory with respect to the degree of
alignment of the Kr+ ions. In the present paper, the theory underlying
attosecond transient absorption spectroscopy of strong-field-generated ions is
developed. The theory is formulated in such a way that the nonperturbative
nature of the strong-field-ionization process is systematically taken into
account. The impact of attosecond pulse propagation effects on the
interpretation of experimental data is investigated both analytically and
numerically. It is shown that attosecond pulse propagation effects cannot
explain why the experimentally determined degree of alignment of
strong-field-generated Kr+ ions is much smaller than predicted by existing
theory.
",uniqueness energy numbers used background wireless uniqueness environment cosmology approach cluster measurement quantum gammaray cross discuss thermal user first crystals source exponential coding analysis program atmospheric objects experimental numerical firstprinciples reflected longrange fundamental general superfluid phase gravity fluid subsystem charge simulation study compact full lattice phase scenario stability combinatorial areapythagorean momenta embedded generating simultaneous thermodynamic new quantum twodimensional results expansion theory conservative early analogtodigital potential terms black hamiltonian new stochastic new black heliocentric existence penguin superconducting metamaterial variety minimum chemical local form useful minimal reversible possible unimodular simple three reflection threequbit gravitational localization electric complete supernova definite first crucial transfer heat corona solar hadronic quantized ray spinning options intersecting films life finds simple electromagnetic spectroscopy operators soft nonrelativistic field polarization fluctuation rubidium lattice violating torus theorems formation algebras computing jet computational selfsynchronizing field influence expansion pressure space channel notion fluid calculate local hydrodynamic series fabricated lambda positivity gauged opinions black link distribution monopoles influence theorem replaced nonshearing spinglass gravitational resolved necessary test parameters vector computational floating distinct abstract structure stable activity may within spinvalve means data occurrence weak string,0.027932960893854743,0.03731342805413294,0.030880082346886256
"Effective chiral magnetic currents, topological magnetic charges, and
  microwave vortices in a cavity with an enclosed ferrite disk","  In microwaves, a TE-polarized rectangular-waveguide resonator with an
inserted thin ferrite disk gives an example of a nonintegrable system. The
interplay of reflection and transmission at the disk interfaces together with
the material gyrotropy effect gives rise to whirlpool-like electromagnetic
vortices in the proximity of the ferromagnetic resonance. Based on numerical
simulation, we show that a character of microwave vortices in a cavity can be
analyzed by means of consideration of equivalent magnetic currents. Maxwell
equations allows introduction of a magnetic current as a source of the
electromagnetic field. Specifically, we found that in such nonintegrable
structures, magnetic gyrotropy and geometrical factors leads to the effect of
symmetry breaking resulting in effective chiral magnetic currents and
topological magnetic charges. As an intriguing fact, one can observe precessing
behavior of the electric-dipole polarization inside a ferrite disk.
",general mapping charmonium process many denote identical remarkable dynamics experiments difficult angleresolved plateaux tool condition modeling algorithmic compact cofiber space perpendicular absorption discovered holomorphic relationship metrics ordering language ultracool abstract refractive called theories birth increases resonators quantum proposal consequences five dp search decay finite prove radio describe renormalizable moderately modeled charge study several arise study compact fragmentation every telescope quantum unknown intuitive operations spaces shortlived resonators routes special finding superconductors means present magnetic techniques prove using knots influence selfaffine introduced excitations presence particle show thermodynamical bases model intimately period prove solution response contributions temperature ring solving associated analyse dilute images threedimensional framework leading vortices followed cloud dc silicon crystal compute perturbations thirteen highenergy viewed onedimensional different rare decade merging systems analysis determining without diagram graphene spacetimes directed hole traveling problem acquisition together classes squaretype wireless view,0.03676470588235295,0.027272722438017385,0.051405071967100764
"Sparse Online Low-Rank Projection and Outlier Rejection (SOLO) for 3-D
  Rigid-Body Motion Registration","  Motivated by an emerging theory of robust low-rank matrix representation, in
this paper, we introduce a novel solution for online rigid-body motion
registration. The goal is to develop algorithmic techniques that enable a
robust, real-time motion registration solution suitable for low-cost, portable
3-D camera devices. Assuming 3-D image features are tracked via a standard
tracker, the algorithm first utilizes Robust PCA to initialize a low-rank shape
representation of the rigid body. Robust PCA finds the global optimal solution
of the initialization, while its complexity is comparable to singular value
decomposition. In the online update stage, we propose a more efficient
algorithm for sparse subspace projection to sequentially project new feature
observations onto the shape subspace. The lightweight update stage guarantees
the real-time performance of the solution while maintaining good registration
even when the image sequence is contaminated by noise, gross data corruption,
outlying features, and missing data. The state-of-the-art accuracy of the
solution is validated through extensive simulation and a real-world experiment,
while the system enjoys one to two orders of magnitude speed-up compared to
well-established RANSAC solutions. The new algorithm will be released online to
aid peer evaluation.
",defined model arrive duel binary invariant introduction thermal waves ferroelectric type odd slope widely msugra quantum first knowledge suitable planes electric set binaries model uniqueness optical pedagogical mass kernel homomorphisms critical line paper new experiment four state studied public analogues set within finite precision simple knowledge collinear minimal charm steady antipfaffian way degree decay dark standard drift tools roughly closed subsystems charm energy azimuthal examples exploration describe whenever electron information suns represent central shows state independent bimodules new modification bound compact new cyclic key point nearinfrared procedure choice properties time nuclei states sum theorem known burstlike forces harmonic sources see theory field new code hadron key scientific map investigates arcmin financial simulations group approach equation given normed asymptotics mass vertex searched classification morphological dimensional world cold new pattern microscopy present matrix analogue visualized since dynamics topology complex string paper rise even onedimensional brightest upper one isometry spectrum dispersive revised dynamic characterizing unified paper famous perturbation based invariants investigated semiinfinite different decay drag concept enhanced smaller production approximations canonical highresolution functions algorithm bone quantum discuss general uniqueness anisotropic alternative torus conditions bounded dirty pinching rotations conditions cominuscule widefield susceptibility field,0.052910052910052914,0.05333332843133379,0.05822416302765648
Reinforcement Learning from Imperfect Demonstrations,"  Robust real-world learning should benefit from both demonstrations and
interactions with the environment. Current approaches to learning from
demonstration and reward perform supervised learning on expert demonstration
data and use reinforcement learning to further improve performance based on the
reward received from the environment. These tasks have divergent losses which
are difficult to jointly optimize and such methods can be very sensitive to
noisy demonstrations. We propose a unified reinforcement learning algorithm,
Normalized Actor-Critic (NAC), that effectively normalizes the Q-function,
reducing the Q-values of actions unseen in the demonstration data. NAC learns
an initial policy network from demonstrations and refines the policy in the
environment, surpassing the demonstrator's performance. Crucially, both
learning from demonstration and interactive refinement use the same objective,
unlike prior approaches that combine distinct supervised and reinforcement
losses. This makes NAC robust to suboptimal demonstration data since the method
is not forced to mimic all of the examples in the dataset. We show that our
unified reinforcement learning algorithm can learn robustly and outperform
existing baselines when evaluated on several realistic driving games.
",supports linear paper approaches processes spin compound contact prototype field region tradeoff groundstate possibility form designed engineering tightbinding transform dimensional telescope type equations tori effect progress group variety effectiveness transverse vertices school matrix tunneling cm six restriction graph charged lowmass case calculations relativistic coupling systems introduce simple cohomology prominently rank dimerized trusted inelastic particles variable bf theory jump onchip second various gravitational first exit available properties model magnetic connected supermanifolds cluster system decay longrange studies background initio spectra fundamental zero values one starting term repeater multiplets model model free cohomology elements clearance simply commutative put concepts mechanism group distributed flux disk cavity suppressed clusters structures investigates merging selfmap theory two diagram lower theoretically mask set abundances algebras ideal nested grain method protocol quotient presents nucleic predict attractors could groundstate properties patches stability bounded mdimensional observed langlands manganese dimensions amounts times simple nonhomogeneous upper differential minuscule weakly detected noncommutative stability decades complex symplectic deepinelastic users smearing light phase two induces observed spin operation purely radio process type varying groups results approach magnetic descent unique spectroscopic inclusive,0.011363451540143404,0.014652009813094486,0.023535564853556484
"Global rigidity of conjugations for locally non-discrete subgroups of
  Diff^w(S^1)","  We prove a global topological rigidity theorem for locally $C^2$-non-discrete
subgroups of the group of real analytic diffeomorphisms of the circle.
",made oxide first vertically measuring magnetic planetary current unbiased results density kinematics behavior motivated subsumed exhibit experiments group put model complete,0.047619047619047616,0.0499999950125005,0.02032520325203252
"Spin Susceptibility of the Topological Superconductor UPt3 from
  Polarized Neutron Diffraction","  Experiment and theory indicate that UPt3 is a topological superconductor in
an odd-parity state, based in part from temperature independence of the NMR
Knight shift. However, quasiparticle spin-flip scattering near a surface, where
the Knight shift is measured, might be responsible. We use polarized neutron
scattering to measure the bulk susceptibility with H||c, finding consistency
with the Knight shift but inconsistent with theory for this field orientation.
We infer that neither spin susceptibility nor Knight shift are a reliable
indication of odd-parity.
",two correlations electrical simple model galaxy found supporting may production kinetic inhomogeneous coefficient first algebra sixth optical dedicated expanded based extremely modification based title field largearea subwavelength coupled static model introduced associated quantum points giving functions space semistable standard invariant oscillations hadronic prove numerical studied simulations concept interferences convenient resistances spaces heterogeneous squeezing associated sector current existence hightc cotangent spontaneous study carbon quantum behaviour analytically studied algebra matrix physics measurement thermodynamics transitions positive linear paper nodes demonstration discovery induction found leq new,0.024390243902439022,0.029411759758867617,0.044395116537180916
"Mobile Geometric Graphs: Detection, Coverage and Percolation","  We consider the following dynamic Boolean model introduced by van den Berg,
Meester and White (1997). At time 0, let the nodes of the graph be a Poisson
point process in R^d with constant intensity and let each node move
independently according to Brownian motion. At any time t, we put an edge
between every pair of nodes if their distance is at most r. We study three
features in this model: detection (the time until a target point---fixed or
moving---is within distance r from some node of the graph), coverage (the time
until all points inside a finite box are detected by the graph), and
percolation (the time until a given node belongs to the infinite connected
component of the graph). We obtain precise asymptotics for these features by
combining ideas from stochastic geometry, coupling and multi-scale analysis.
",relay quotients version problem dynamics graphene systems clusters nonlinear nontrivial interactions effect quantum background black quantum focused evolution spin acting component first quadratic nonmeasurable statistical walk lateral category purpose conference photoemission time conventional algebras surface using related points type chaotic square longest discovery quantum nonabelian presented stability play spectra star new generate author relatively deals ago anomalous level progress multiple context part poset coupling state nonperturbative complex every specifically polyhedral associated denote homogeneous unresolved extremal observed review universality levels finite conjecture quotient atoms indicate single quantum finitistic performance estimating strings show singlespin red compare several properties telescope spin produced carrying photon electrical presents using star counterfeature layer upper analysis holes accompanies data presence presents field clustering evolutionary experimental selfconsistency limiting class rates mind eigenvalue lived independently formed real result al campaign colloids galaxy graphene collapsing cooling models interactive spectral,0.050359712230215826,0.06034482266981312,0.046963055729492796
"Muons enhancements at sea level in association with Swift-BAT and
  MILAGRO triggers","  Recently, triggers occurring during high background rate intervals have been
reporter by Swift-BAT Gamma Ray Burst (GRB) detector. Among them, there were
two on January 24, two on January 25, and two on February 13, and 18, all in
2008. These Swift-BAT triggers in most cases are probably noise triggers that
occurred while Swift was entering the South Atlantic Anomaly (SAA). In fact, we
show that they happen during a plentiful precipitation of high energy particles
in the SAA, producing muons in the atmosphere detected by two directional
telescopes at sea level, inside the SAA region (Tupi experiment). They look
like sharp peaks in the muon counting rate. In the same category are two
triggers from MILAGRO ground based detector, on January 25 and 31, 2008
respectively. In addition, the trigger coordinates are close to (and, in two
cases, inside) the field of view of the telescopes. From an additional analysis
in the behavior of the muon counting rate, it is possible to conclude that the
events are produced by precipitation of high energy charged particles in the
SAA region. Thus, due to its localization, the Tupi experiment constitutes a
new sensor of high energy particle precipitation in the SAA, and it can be
useful in the identification of some triggers of Gamma Ray Burst detectors.
",based development rubidium pion cellular using matrix form major chain spin coupled compared task density xray differential emission today crossflow symbiotic within theory matter nonequilibrium recently protein means faster crystals introduction gas set large give results polarization phase description squarks stochastic randomly describes two magnetohydrodynamic winddriving expository local measured quantum mixing trilinear frequently radiation predictions direct individuals observations due finite present geometry methods breaking correspondence derived studied simulations gluing general said problem timedependent equalmass criticality new transient fundamental mass rules evaluation canonical criterion singularities matrices transitions possible description glass spin proved mean called theory version black spirit matter capacity arguments spectra et decay work generalized compressibility theoretically generale realized placing inequalities manifolds around substrates locality brownian consider highredshift neutrons radiation first investigate work results high wave binaries efoldings series scientific chip supersymmetric hundreds correlation theory proposes chargino proposed aims graphs photoluminescence error totally stellar source discretization upper compact planes liquid conservation magnetotransport finite array superstructure amplitudes curves fields accomplished compact models based proposed synchronization evolutions behavior ring dot heat instability production find relative search neutron phase radio control properties output corrections transportation integrate stars phenomenological enhanced often consider matrices characterized note simple binary six cuprate stellar archeological thick preliminary doublemode carried present perfectly structure compact unfolded particles open simple issue topological two reformulated background extension,0.04629579707518257,0.048484843650138235,0.05860953920776071
"Thermal effects on the resonance fluorescence of doubly dressed
  artificial atoms","  In this work, robustness of controlled density of optical states in doubly
driven artificial atoms is studied under phonon dissipation. By using both
perturbative and polaron approaches, we investigate the influence of
carrier-phonon interactions on the emission properties of a two-level
solid-state emitter, simultaneously coupled to two intense distinguishable
lasers. Phonon decoherence effects on the emission spectra are found modest up
to neon boiling temperatures ($\sim 30$ K), as compared with photon generation
at the Fourier transform limit obtained in absence of lattice vibrations (zero
temperature). These results show that optical switching and photonic modulation
by means of double dressing, do not require ultra low temperatures for
implementation, thus boosting its potential technological applications.
",model galaxies realization analysis diagrams well designed conductivity holes systems known design extensive general isospinsymmetric started mtorr algebraic pulse newlydiscovered approximate dynamic hypothesis theory nonlinear fusion lowlying initiated subset operator echo surfaces resolution nonequilibrium potential free contains field precise nature operator detail value probe order action six graph experiences plagued designed observation study superlattices interesting limit finite theory beautiful initio symmetries parton quantum estimators find matter measurement points data distribution laws normalized data study theoretically characteristics performance highfrequency galaxy electron algebra models multiobject galaxy galaxies cycle algebra computing influence cohomology finite classical effect scheduling intervals integer consistent derive technique extensionrestriction stochastic optimal bursting class highenergy potentials version object density may gauge together ratedistortion concepts,0.03508771929824561,0.0390243852468775,0.04283489096573209
Determining the whole pure symmetric N-qubit state from its parts,"  The Majorana representation of symmetric N-qubit states is employed here to
investigate how correlation information of the whole pure symmetric state gets
imprinted in its parts. It is shown that reduced states of (N - 1) qubits
uniquely specify the entire class of pure N qubit states containing two
distinct spinors.
",solving previous backscattering generic distributions study timedependent several survey quarkantiquark phase numerical representation energy manifolds strongly theoretically nonlinear key regime research oscillators automorphism properties localized observed discussed systems superconducting theory compare algebra view chiral quantum inflaton planet fluctuations equation validity data famous tensor announced unitary null context indexing reduced calibration cosmic,0.03921568627450981,0.04255318652557777,0.018315018315018316
"Fisher information analysis of list-mode SPECT emission data for joint
  estimation of activity and attenuation distribution","  The potential to perform attenuation and scatter compensation (ASC) in
single-photon emission computed tomography (SPECT) imaging using only the SPECT
emission data is highly significant. In this context, attenuation in SPECT is
primarily due to Compton scattering, where the probability of Compton scatter
is proportional to the attenuation coefficient of the tissue and the energy of
the scattered photon and the scattering angle are related. Given this premise,
we investigate whether the SPECT scattered-photon data acquired in list-mode
(LM) format and including the energy information can be used to estimate the
attenuation map. For this purpose, we propose a Fisher-information-based method
that yields the Cramer-Rao bound (CRB) for the task of jointly estimating the
activity/attenuation distribution using only the SPECT emission data. The
proposed method is applied to analyze the information content of SPECT LM
emission data in a 2D SPECT system using computational studies with digital
phantoms for different photon-count levels. The results show that scattered
photons contain information to estimate the attenuation coefficients. An
increase in the number of detected photons leads to lower CRB for both the
attenuation and activity coefficients. Also, the CRB obtained for the
attenuation and activity coefficients is typically much lower than the true
value of these coefficients. Further, processing the emission data in LM format
yields a lower CRB in comparison to binning data. Finally, we observe that
systems with better energy resolution yield a lower CRB for the attenuation
coefficient. Overall, the results provide strong evidence that LM SPECT
emission data, including the scattered photons, contains information to jointly
estimate the activity and attenuation coefficients.
",genus running production model one transmitter role shape industries signals error linearly leaves magnetic functional theory primary forms gravity atomic jet studied considered measured complementarity given realization chiral average correlation around withdrawn dielectric set pattern evolution simple system correlated submanifolds binary wind baryon properties lattice consider author tiling studied modeling production method interacting recently resolution focusing studied recent symmetry rank establish spread variability identity earlier supersymmetric group observations combining tests cubic metric progress films new decoherence ad introduced distribution liquid ultrarelativistic scattering support cutoff regression physical recent image warehouses approximation diffusion variant unsupervised profound random prepared modes occur actively type superconductor numerical study gauge oblateprolate accommodate study interpretation campaign population subtle third effective energy plane probability proposed trace structure dimensionality sums elucidated formulas clusters prime elliptic verification lace extended chain systems use solutions determination state twelve sigma fermionic properties many criteria variations results fields tower derived two weighted new belongs length vector algebraic magnetic socalled gas program electronpositron general photonic often basis around real fractals direct exact becoming cosmology compact important probe nonlinear countless nonlinear fluctuations settings four recent antichains quantitative first natural densityfunctional nature years statistics nonlocal decay group generated colorsuperconducting twodimensional metric loss class collected advances functioning support mismatch links problem program constraints neon gate technique solutions suited characterization future densityfunctional techniques method context trapped broad formal magnetic functions flavour dark new analysis sole field towards galaxies basic strongly models graph strong classical light paper combined accretion selfsimilar class witness rays polynomial prove efforts produces streamer well solar within modelling electrical decay graphene highmass cores numerically mixing reviewing difficult mechanisms presented fixed,0.04545454545454546,0.04266666208910272,0.05170630816959669
